device,first_payment_amount,age,city,number_of_cards,payments_initiated,payments_failed,payments_completed,payments_completed_amount_first_7days,reward_purchase_count_first_7days,coins_redeemed_first_7days,is_referral,visits_feature_1,visits_feature_2,given_permission_1,given_permission_2,user_id,is_churned
xiaomi,164,21,,0,1,0,1,164,3,70,FALSE,0,0,1,1,237352,0
huawei,167,21,Nalgonda,1,2,0,1,167,3,70,TRUE,0,0,1,0,111952,0
huawei,173,21,Singrauli,0,4,1,2,173,1,120,FALSE,0,0,1,0,261416,0
apple,241,21,Bangalore,1,3,0,2,242,0,0,FALSE,0,0,1,1,417296,0
oneplus,481,21,Jammu,1,5,0,1,481,4,203,FALSE,3,1,1,1,363681,0
samsung,0,21,Surat,0,1,0,1,0,,0,TRUE,0,0,1,0,196742,1
motorola,0,21,,0,1,0,1,0,,0,FALSE,0,0,1,0,224142,1
samsung,0,21,"Kachachh,Gujrat",0,1,0,1,0,0,0,TRUE,0,0,0,0,128505,1
apple,0,21,Surat,0,1,0,1,0,,0,FALSE,0,0,1,0,157674,1
samsung,0,21,Mumbai,1,1,0,1,0,,0,TRUE,0,0,0,1,232759,1
asus,0,21,Hailakandi,0,1,0,1,0,,0,TRUE,0,0,0,1,209426,1
apple,0,21,Surat,0,1,0,1,0,,0,FALSE,,,1,0,64910,1
vivo,0,21,Ahmedabad,0,1,0,1,0,,0,FALSE,0,0,1,1,23009,1
xiaomi,0,21,,0,1,0,1,0,0,0,FALSE,0,0,1,0,156692,1
motorola,0,21,,0,1,0,1,0,1,0,FALSE,0,0,1,0,77977,1
vivo,0,21,Rajkot,1,3,1,2,0,,0,FALSE,0,0,1,1,167996,1
realme,0,21,Adilabad,1,8,4,1,0,,0,FALSE,0,0,1,1,214443,1
oneplus,0,21,Krishnagiri,0,1,0,1,0,,0,FALSE,0,0,1,1,193441,1
apple,0,21,NCR,0,1,0,1,0,0,0,FALSE,0,0,1,1,415446,1
xiaomi,0,21,Bangalore,0,1,0,1,0,,0,FALSE,0,0,1,1,2388,1
apple,0,21,Ahmedabad,1,1,0,1,0,,0,FALSE,0,0,1,1,138330,1
huawei,0,21,Surat,0,1,0,1,0,1,0,TRUE,0,0,1,1,159499,1
oneplus,0,21,Jaipur,2,1,0,1,0,0,0,TRUE,0,0,1,1,257552,1
vivo,0,21,Surat,0,3,0,2,0,0,0,FALSE,0,0,0,0,128679,1
vivo,0,21,Surat,1,1,0,1,0,,0,TRUE,0,0,1,1,144723,1
vivo,0,21,NCR,1,1,0,1,0,,0,FALSE,0,0,1,1,110707,1
apple,0,21,Chennai,2,1,0,1,0,,0,TRUE,0,0,1,1,285167,1
realme,0,21,NCR,0,1,0,1,0,0,0,TRUE,0,0,0,0,259912,1
vivo,0,21,Jaipur,1,1,0,1,0,,0,FALSE,0,0,1,0,148423,1
vivo,0,21,Surat,1,2,0,2,0,0,0,FALSE,0,0,0,0,120337,1
samsung,0,21,Surat,0,1,0,1,0,,0,TRUE,0,0,1,0,158706,1
xiaomi,0,21,Bangalore,0,1,0,1,0,,0,TRUE,0,0,1,0,75593,1
oppo,0,21,Surat,0,1,0,1,0,,0,TRUE,0,0,1,1,117679,1
xiaomi,0,21,Surat,0,1,0,1,0,,0,TRUE,0,0,1,0,196611,1
vivo,0,21,Ahmedabad,0,2,0,1,0,,0,TRUE,0,0,0,0,126615,1
samsung,0,21,Ahmedabad,0,1,0,1,0,,0,FALSE,3,1,1,1,130062,1
xiaomi,0,21,Medininagar,0,1,0,1,0,,0,TRUE,0,0,1,0,304495,1
samsung,0,21,,0,1,0,1,0,0,0,FALSE,0,0,0,0,114727,1
oneplus,0,21,Hyderabad,1,1,0,1,0,,0,TRUE,0,0,1,1,54300,1
xiaomi,0,21,Hyderabad,0,1,0,1,0,,0,TRUE,0,0,0,1,58474,1
vivo,0,21,Gwalior,0,2,0,1,0,,0,FALSE,0,0,0,1,139915,1
oppo,0,21,Surat,0,1,0,1,0,0,0,TRUE,0,0,1,0,121923,1
oneplus,0,21,Kolkata,2,1,0,1,0,0,0,FALSE,0,0,1,1,406861,1
apple,0,21,NCR,1,1,0,1,0,0,0,TRUE,1,0,1,1,178484,1
xiaomi,1,21,Mumbai,1,4,1,2,1,,0,FALSE,0,0,1,1,443368,1
vivo,2,21,NCR,0,1,0,1,2,,0,FALSE,0,0,0,1,487653,1
huawei,2,21,Lucknow,0,1,0,1,2,,0,TRUE,,,1,1,457851,1
xiaomi,2,21,NCR,1,3,1,1,2,1,0,TRUE,0,1,1,0,405824,1
xiaomi,2,21,Hyderabad,0,1,0,1,2,,0,TRUE,0,0,1,0,485386,1
samsung,2,21,Surat,0,1,0,1,2,1,0,TRUE,0,0,1,0,167056,1
vivo,2,21,Amritsar,0,1,0,1,2,0,0,TRUE,0,0,0,0,345783,1
xiaomi,2,21,NCR,0,1,0,1,2,,0,TRUE,0,0,1,0,499549,1
xiaomi,3,21,Vadodara,6,3,1,2,0,2,7,FALSE,0,0,1,0,4203,1
apple,3,21,Vadodara,0,1,0,1,0,,0,FALSE,0,0,1,1,401376,1
samsung,3,21,Tiruvallur,1,2,0,1,3,1,3,FALSE,0,0,1,1,402235,1
oppo,3,21,Indore,0,8,5,3,33,4,27,FALSE,0,0,0,0,411831,1
asus,4,21,Mumbai,0,1,0,1,4,1,3,FALSE,1,0,0,0,257192,1
samsung,5,21,Chandigarh,1,2,1,1,5,1,3,FALSE,0,0,1,1,21522,1
huawei,5,21,Surat,1,2,1,1,5,,0,FALSE,1,2,1,1,340322,1
xiaomi,6,21,Bangalore,0,3,1,1,6,0,0,TRUE,0,0,1,1,449367,1
vivo,7,21,Hyderabad,0,2,0,2,9,0,0,FALSE,0,0,1,0,104218,1
xiaomi,7,21,NCR,0,1,0,1,7,1,3,FALSE,3,0,0,0,26174,1
realme,8,21,,0,2,1,1,8,1,3,FALSE,0,0,1,1,457711,1
xiaomi,8,21,Kochi,1,2,1,1,8,,0,FALSE,0,1,1,1,175628,1
samsung,8,21,Jaipur,0,2,1,1,8,1,3,TRUE,0,0,1,1,25087,1
oneplus,9,21,Gwalior,1,1,0,1,0,,0,FALSE,1,0,0,1,174462,1
samsung,9,21,NCR,1,1,0,1,9,1,3,FALSE,0,0,1,1,47462,1
vivo,13,21,Pithampur,1,2,0,1,13,1,3,FALSE,0,0,1,1,176466,1
xiaomi,16,21,NCR,0,1,0,1,16,,0,TRUE,0,0,1,1,437740,1
apple,17,21,Bhuj,1,7,1,3,52,4,27,FALSE,0,0,1,1,35046,1
apple,17,21,Amritsar,2,8,5,1,17,,0,FALSE,,,0,0,94300,1
hmd global,17,21,Secunderabad,0,1,0,1,17,1,3,FALSE,0,0,1,0,231265,1
google,17,21,Patna,1,1,0,1,17,1,3,FALSE,0,0,1,1,142209,1
oneplus,19,21,Chennai,1,5,4,1,19,2,20,TRUE,1,0,1,1,37485,1
vivo,19,21,Mumbai,3,2,0,1,19,,0,FALSE,2,0,1,1,343902,1
samsung,20,21,Surat,1,1,0,1,20,2,20,FALSE,0,0,0,1,256730,1
samsung,23,21,Jaipur,2,2,0,2,60,4,40,FALSE,1,0,1,1,55852,1
xiaomi,27,21,Kanchipuram,0,1,0,1,27,,0,FALSE,0,0,1,1,21707,1
oppo,31,21,,1,1,0,1,31,2,20,FALSE,0,0,0,1,244114,1
xiaomi,37,21,Gangtok,1,3,1,1,37,2,37,FALSE,0,0,1,1,454262,1
realme,50,21,NCR,1,2,0,1,50,,0,FALSE,0,0,1,1,120334,1
oppo,50,21,Vijayawada,1,7,1,1,50,2,20,TRUE,0,0,1,1,57738,1
oneplus,50,21,Muzaffarnagar,1,1,0,1,50,2,20,FALSE,0,0,1,1,154751,1
oneplus,57,21,Vijayawada,0,1,0,1,57,2,20,FALSE,1,0,1,1,10938,1
xiaomi,66,21,NCR,3,1,0,1,66,,0,TRUE,0,0,1,1,295390,1
xiaomi,67,21,Pathankot,0,2,0,2,83,2,20,FALSE,0,0,1,1,101777,1
xiaomi,67,21,,6,1,0,1,67,,0,FALSE,0,0,1,0,378544,1
xiaomi,83,21,NCR,1,2,0,1,83,,0,TRUE,0,0,1,1,304352,1
xiaomi,0,22,Bangalore,1,2,0,1,0,0,0,TRUE,0,0,1,0,227497,0
vivo,0,22,Telangana,1,1,0,1,0,,0,FALSE,0,0,1,1,403983,0
samsung,0,22,Bangalore,0,4,2,2,33,3,0,FALSE,0,0,0,1,78471,0
xiaomi,0,22,Rameshwaram,1,3,0,1,0,0,0,FALSE,0,0,1,1,197193,0
vivo,0,22,Bangalore,1,12,0,12,4,0,0,FALSE,0,0,1,1,196232,0
samsung,0,22,Chandigarh,3,7,1,5,30,,0,FALSE,0,0,1,1,90532,0
oneplus,0,22,,0,5,3,2,2,0,0,FALSE,0,0,1,0,455660,0
xiaomi,0,22,Gaya,0,23,0,22,2,0,0,FALSE,0,0,0,1,198556,0
oppo,0,22,Surat,1,1,0,1,0,0,0,TRUE,0,0,1,0,161315,0
huawei,0,22,Tiruchirappalli,0,3,0,2,8,1,3,TRUE,0,0,1,1,276031,0
realme,0,22,Hyderabad,1,1,0,1,0,0,0,TRUE,0,0,1,1,381562,0
huawei,0,22,Hyderabad,1,3,0,2,0,0,0,FALSE,0,0,1,1,239584,0
xiaomi,0,22,Mysore,0,3,0,3,12,2,7,FALSE,1,0,1,1,91723,0
samsung,0,22,NCR,1,12,1,9,130,0,0,FALSE,0,0,1,0,301,0
oneplus,0,22,Kanpur,1,15,7,5,59,1,3,FALSE,0,0,1,1,453642,0
apple,0,22,Hyderabad,0,23,4,16,84,1,3,FALSE,0,0,1,1,1176,0
huawei,0,22,,0,3,1,2,10,,0,FALSE,0,0,1,1,485480,0
apple,0,22,Mumbai,1,2,0,1,0,,0,FALSE,0,0,1,1,38286,0
lenovo,0,22,Jajpur,0,1,0,1,0,0,0,TRUE,0,0,1,0,279741,0
vivo,0,22,Mumbai,1,2,0,1,0,,0,FALSE,0,0,1,1,91546,0
xiaomi,0,22,NCR,4,1,0,1,0,0,0,TRUE,1,0,1,1,73013,0
samsung,0,22,Mumbai,0,4,1,3,89,0,0,FALSE,0,0,1,1,45246,0
samsung,0,22,Kolkata,1,1,0,1,0,0,0,FALSE,0,0,0,1,189347,0
xiaomi,0,22,NCR,4,2,0,1,0,0,0,FALSE,0,0,1,1,357143,0
samsung,0,22,Chennai,0,6,2,4,30,2,7,FALSE,0,0,1,1,77688,0
asus,0,22,Dharmapuri,1,7,0,2,1,0,0,TRUE,0,0,1,0,8465,0
realme,0,22,NCR,1,1,0,1,0,1,0,TRUE,1,0,1,1,208925,0
xiaomi,0,22,NCR,1,2,0,2,0,1,3,FALSE,0,0,1,1,69903,0
vivo,0,22,Jalandhar,3,4,0,2,2,0,0,FALSE,4,0,1,1,293182,0
xiaomi,0,22,Kolkata,0,1,0,1,0,0,0,FALSE,0,0,1,1,192794,0
vivo,0,22,Warangal,0,2,0,2,23,1,3,FALSE,0,0,1,1,1460,0
samsung,0,22,Jaipur,1,1,0,1,0,,0,TRUE,0,0,1,1,201547,0
vivo,0,22,Udaipur,22,3,0,2,1,0,0,FALSE,6,1,1,1,269211,0
samsung,0,22,NCR,0,4,1,2,23,0,17,TRUE,6,0,1,1,72125,0
xiaomi,0,22,Bangalore,1,1,0,1,0,0,0,TRUE,0,0,1,1,37027,0
huawei,0,22,Bangalore,0,3,0,2,1,0,0,FALSE,0,0,1,1,5913,0
xiaomi,0,22,Chennai,0,2,0,1,0,0,0,FALSE,0,0,1,0,444578,0
zuk,0,22,,1,3,1,2,1,0,0,FALSE,0,0,1,1,154607,0
xiaomi,0,22,,0,1,0,1,0,0,0,FALSE,2,2,1,1,136030,0
apple,0,22,Indore,1,3,0,2,9,0,0,FALSE,0,1,1,1,264952,0
apple,0,22,Mumbai,0,8,2,3,20,6,7,FALSE,0,0,1,1,247169,0
oppo,0,22,NCR,1,2,0,2,0,0,0,TRUE,0,0,1,1,27506,0
oneplus,0,22,Kharagpur,0,8,4,3,1,0,0,FALSE,1,0,1,1,180379,0
xiaomi,0,22,Chandigarh,0,1,0,1,0,0,0,FALSE,0,0,1,1,442835,0
oneplus,0,22,Vellore,1,10,2,1,0,0,0,FALSE,0,0,1,1,92131,0
zuk,0,22,Ahmedabad,0,2,0,2,27,1,3,TRUE,1,0,0,1,280973,0
huawei,0,22,NCR,0,2,0,2,14,1,3,FALSE,0,0,1,1,7361,0
xiaomi,0,22,Visakhapatnam,0,1,0,1,0,0,0,TRUE,0,0,1,0,264572,0
hmd global,0,22,Indore,0,1,0,1,0,,0,TRUE,0,0,1,1,57727,0
samsung,0,22,NCR,1,7,2,4,52,2,20,FALSE,0,2,1,1,362119,0
xiaomi,0,22,Pune,1,8,2,2,93,,0,FALSE,3,0,1,1,483895,0
apple,0,22,Hyderabad,0,3,0,3,57,1,20,FALSE,0,0,1,1,180518,0
apple,0,22,Bangalore,5,3,1,1,0,0,0,FALSE,0,0,1,1,261579,0
xiaomi,0,22,Varanasi,1,4,0,3,24,2,7,TRUE,1,1,1,1,189816,0
oneplus,0,22,Kochi,1,1,0,1,0,0,0,FALSE,0,0,1,1,117725,0
huawei,0,22,Vellore,1,3,0,1,0,0,0,TRUE,0,0,0,0,110610,0
apple,0,22,Bangalore,0,2,0,2,37,,0,FALSE,0,1,1,1,441277,0
samsung,0,22,Ambala,3,2,1,1,0,,0,TRUE,0,0,1,1,161107,0
realme,0,22,Tiruvallur,0,2,0,1,0,,0,TRUE,0,0,1,0,30109,0
xiaomi,0,22,Warangal,1,2,0,2,5,0,0,FALSE,0,0,1,1,144638,0
xiaomi,0,22,NCR,1,1,0,1,0,0,0,TRUE,0,0,1,1,281354,0
samsung,0,22,Yamunanagar,3,2,0,1,0,0,0,FALSE,0,0,1,1,205579,0
huawei,0,22,Hyderabad,1,3,0,1,0,0,0,FALSE,0,0,1,0,286163,0
huawei,0,22,Wayanad,2,3,1,2,33,2,20,FALSE,1,1,1,0,49846,0
xiaomi,0,22,Bangalore,0,1,0,1,0,0,0,FALSE,0,0,1,0,425067,0
oneplus,0,22,Hyderabad,1,1,0,1,0,0,0,TRUE,0,0,0,0,181522,0
xiaomi,0,22,Bangalore,1,5,0,2,5,0,0,FALSE,0,1,1,0,171394,0
oneplus,0,22,Hyderabad,0,4,0,2,37,1,3,FALSE,0,0,1,1,226200,0
xiaomi,0,22,Mysore,0,1,0,1,0,0,0,FALSE,2,2,1,0,47972,0
oppo,0,22,Bangalore,1,3,0,1,0,0,0,FALSE,0,1,1,1,311300,0
oppo,0,22,NCR,0,4,0,3,70,3,70,FALSE,0,0,1,0,443568,0
samsung,0,22,Tiruvarur,1,2,1,1,0,,0,TRUE,0,0,0,1,118349,0
hmd global,1,22,Hong Kong,1,1,0,1,1,0,0,FALSE,0,0,1,1,154734,0
motorola,1,22,Kanchipuram,0,2,0,2,13,0,17,FALSE,0,0,1,1,308307,0
samsung,1,22,Hyderabad,0,4,2,2,11,0,0,TRUE,0,0,1,1,32733,0
xiaomi,1,22,Bangalore,0,1,0,1,1,0,0,FALSE,0,0,1,1,300185,0
samsung,1,22,NCR,0,5,0,1,1,0,0,TRUE,1,0,0,0,168529,0
oneplus,1,22,NCR,1,7,5,1,1,0,0,FALSE,0,0,1,1,390720,0
samsung,1,22,Mumbai,1,6,2,1,1,,0,FALSE,0,0,1,1,270029,0
vivo,1,22,NCR,1,3,2,1,1,0,0,FALSE,0,0,0,1,414337,0
realme,1,22,Hyderabad,1,1,0,1,1,0,0,FALSE,1,0,1,1,365163,0
vivo,1,22,NCR,1,10,2,2,3,0,0,TRUE,0,0,1,1,235110,0
asus,1,22,Mandya,1,1,0,1,1,,0,FALSE,0,0,1,1,501410,0
vivo,1,22,Madurai,2,1,0,1,1,0,0,FALSE,0,0,1,1,180773,0
oneplus,1,22,Mumbai,1,29,2,22,9,0,0,TRUE,0,1,1,1,193759,0
xiaomi,1,22,Chennai,1,1,0,1,1,0,0,TRUE,1,0,0,1,45755,0
huawei,1,22,Hyderabad,0,3,0,3,28,2,20,FALSE,2,1,1,1,328,0
oneplus,1,22,Tiruvallur,1,2,0,2,30,2,20,FALSE,0,0,1,1,246743,0
oneplus,1,22,Mumbai,0,1,0,1,1,0,0,TRUE,0,0,0,1,398945,0
oneplus,1,22,Vellore,0,1,0,1,1,0,0,FALSE,1,1,1,1,178360,0
oneplus,1,22,Hyderabad,2,2,0,1,1,0,0,FALSE,0,0,1,1,206617,0
oneplus,1,22,Kolkata,0,2,0,1,1,,0,FALSE,,,1,1,444418,0
oppo,1,22,Bhuj,0,2,1,1,1,0,0,TRUE,0,0,1,0,162105,0
samsung,2,22,Surat,1,1,0,1,2,,0,TRUE,0,0,1,0,322189,0
lenovo,2,22,Nagapattinam,0,3,0,2,12,0,0,FALSE,0,1,1,1,351902,0
oneplus,2,22,Surat,1,1,0,1,2,0,0,TRUE,0,0,1,1,42264,0
hmd global,2,22,Warangal,0,5,0,4,31,0,0,TRUE,0,0,1,1,473891,0
vivo,2,22,Hyderabad,1,4,0,4,12,,0,TRUE,0,0,1,1,203807,0
xiaomi,2,22,Madurai,0,1,0,1,2,0,0,TRUE,1,0,1,1,363146,0
realme,2,22,Mumbai,2,2,1,1,2,0,0,FALSE,1,0,1,0,390140,0
xiaomi,2,22,Varanasi,1,4,1,2,3,1,0,TRUE,0,0,1,1,20499,0
oneplus,2,22,,1,2,0,1,2,0,0,FALSE,2,0,1,1,303386,0
apple,2,22,Bangalore,1,1,0,1,2,0,0,FALSE,2,1,1,1,214739,0
xiaomi,2,22,Rupnagar,0,1,0,1,2,1,0,TRUE,0,0,1,1,492192,0
oneplus,2,22,Bilaspur,1,1,0,1,2,0,0,FALSE,0,0,1,1,287072,0
oneplus,2,22,Allahabad,2,5,2,2,18,1,3,FALSE,0,1,1,1,22257,0
xiaomi,2,22,Ambala,1,2,0,2,12,0,0,TRUE,0,0,1,1,375766,0
oneplus,2,22,NCR,0,1,0,1,2,1,0,FALSE,1,0,1,1,464276,0
hmd global,2,22,NCR,0,2,0,2,17,1,3,FALSE,1,0,0,1,340036,0
xiaomi,2,22,Hyderabad,0,2,1,1,0,0,0,FALSE,0,0,1,1,609,0
xiaomi,2,22,NCR,1,4,1,2,3,0,0,TRUE,5,1,1,1,358948,0
huawei,2,22,NCR,3,10,2,6,359,11,360,TRUE,0,0,1,1,457418,0
xiaomi,2,22,Indore,2,1,0,1,2,0,0,FALSE,1,1,1,1,266607,0
samsung,2,22,Bhuj,2,1,0,1,2,0,0,FALSE,1,0,1,1,9523,0
motorola,2,22,Pune,1,2,0,1,2,0,0,FALSE,0,0,1,1,80290,0
xiaomi,2,22,,1,1,0,1,0,0,0,FALSE,0,0,1,1,85399,0
oneplus,2,22,Bangalore,1,5,1,1,2,2,0,TRUE,1,1,1,1,9045,0
motorola,2,22,Pune,0,2,0,2,9,2,3,TRUE,0,0,1,1,468803,0
realme,2,22,Hisar,1,1,0,1,2,0,0,FALSE,,,1,0,442665,0
samsung,2,22,NCR,1,1,0,1,2,,0,TRUE,0,0,1,1,385081,0
apple,2,22,Vellore,1,1,0,1,2,0,0,FALSE,0,0,1,1,177156,0
oneplus,2,22,Bangalore,1,1,0,1,2,0,0,TRUE,0,0,1,1,480666,0
samsung,2,22,NCR,2,13,0,7,258,1,103,FALSE,3,3,1,1,19075,0
samsung,2,22,,1,1,0,1,2,0,0,TRUE,0,0,1,1,17266,0
vivo,2,22,NCR,0,12,2,4,16,4,7,FALSE,3,3,1,1,15631,0
apple,2,22,Murshidabad,,,,,,0,,FALSE,,,1,1,85459,0
huawei,2,22,Bangalore,0,7,1,4,35,2,37,FALSE,1,0,1,1,169127,0
xiaomi,3,22,Mumbai,1,1,0,1,3,0,0,FALSE,0,0,1,0,106554,0
realme,3,22,NCR,2,1,0,1,3,,0,FALSE,0,1,1,1,300589,0
huawei,3,22,,1,2,0,2,7,1,3,TRUE,0,0,1,1,371352,0
samsung,3,22,Mumbai,1,9,1,4,17,1,3,TRUE,0,0,1,0,13595,0
apple,3,22,Jaipur,1,5,0,3,10,3,10,FALSE,2,0,1,1,32967,0
realme,3,22,Kolar,0,2,0,2,10,1,3,FALSE,0,0,1,1,6413,0
realme,3,22,Ambala,1,13,0,11,60,11,33,TRUE,0,0,1,1,475176,0
xiaomi,3,22,Patiala,1,4,1,3,93,4,73,TRUE,0,0,1,1,8292,0
xiaomi,3,22,Jaipur,2,2,0,1,3,1,3,FALSE,0,0,1,1,16858,0
xiaomi,3,22,NCR,1,2,0,1,3,,0,FALSE,0,0,1,1,457450,0
apple,3,22,NCR,0,1,0,1,3,0,0,FALSE,3,0,1,1,17684,0
samsung,3,22,Secunderabad,1,3,0,1,3,1,3,FALSE,2,1,1,1,25565,0
xiaomi,3,22,Vellore,0,4,0,1,3,,0,TRUE,0,0,1,0,271044,0
xiaomi,3,22,Ongole,2,11,0,11,50,12,53,FALSE,0,0,0,0,194,0
vivo,3,22,Ahmedabad,3,5,2,2,41,2,20,FALSE,0,0,1,1,240748,0
samsung,3,22,Nagaur/ Bikaner,1,10,0,6,21,4,13,TRUE,0,0,0,0,266085,0
hmd global,3,22,NCR,1,3,0,3,10,3,10,FALSE,0,0,1,1,7423,0
vivo,3,22,Mandsaur,8,1,0,1,3,0,0,TRUE,0,0,1,1,11049,0
huawei,3,22,Hyderabad,1,2,0,2,37,2,3,TRUE,0,0,0,1,30531,0
xiaomi,3,22,Tiruvallur,0,2,0,1,3,0,0,FALSE,0,0,1,1,14205,0
realme,3,22,,0,4,1,1,3,1,3,FALSE,1,0,1,1,471537,0
xiaomi,3,22,NCR,0,5,2,2,22,4,23,TRUE,0,0,1,1,459462,0
samsung,3,22,Hyderabad,1,2,0,1,3,1,3,TRUE,0,0,1,1,28014,0
xiaomi,3,22,Pune,1,2,1,1,3,1,3,TRUE,0,0,1,1,156657,0
apple,3,22,Bangalore,1,2,0,1,3,1,3,FALSE,0,0,1,1,6817,0
oneplus,3,22,Kottayam,1,2,0,1,3,0,0,FALSE,0,2,1,1,25643,0
oppo,3,22,Vadodara,2,10,1,4,25,,0,TRUE,0,0,1,1,474594,0
oneplus,3,22,NCR,1,9,2,5,26,4,13,FALSE,0,0,0,1,230223,0
vivo,3,22,Madurai,0,4,0,2,37,3,23,FALSE,1,0,1,1,6309,0
realme,3,22,NCR,1,2,0,1,3,1,3,FALSE,0,0,1,1,8373,0
apple,3,22,Pune,1,1,0,1,3,1,3,TRUE,0,0,1,1,8026,0
samsung,3,22,Visakhapatnam,0,1,0,1,0,1,3,FALSE,0,0,1,1,72930,0
xiaomi,3,22,Hyderabad,1,22,1,21,83,7,33,TRUE,1,0,1,0,28841,0
apple,3,22,Shimoga,0,14,1,9,133,6,33,FALSE,0,0,1,0,124069,0
apple,3,22,NCR,2,107,1,101,334,100,333,TRUE,0,0,0,0,15642,0
samsung,3,22,Bangalore,1,7,3,1,3,0,0,FALSE,0,0,1,1,406272,0
apple,3,22,Pune,0,2,0,1,3,0,0,FALSE,2,0,1,1,490261,0
samsung,3,22,NCR,1,5,0,4,11,3,7,TRUE,0,0,1,0,503215,0
oppo,3,22,,11,5,1,3,166,6,143,FALSE,0,0,1,0,427349,0
samsung,3,22,NCR,2,1,0,1,3,,0,FALSE,0,0,1,1,269469,0
asus,3,22,Hyderabad,0,8,1,3,50,1,3,FALSE,1,0,1,1,371843,0
samsung,3,22,Mumbai,0,6,0,5,24,3,27,FALSE,1,2,1,1,368946,0
xiaomi,3,22,Hyderabad,0,4,1,1,3,,0,FALSE,0,0,1,1,313147,0
samsung,3,22,Visakhapatnam,0,8,1,7,25,7,20,TRUE,0,0,1,1,470309,0
xiaomi,3,22,Bangalore,1,1,0,1,3,1,0,TRUE,3,0,1,1,454713,0
realme,3,22,Nagpur,0,3,0,3,7,2,7,FALSE,2,0,1,1,45283,0
samsung,3,22,Mahbubnagar,1,3,1,2,14,2,7,TRUE,0,0,1,1,273249,0
apple,3,22,Hyderabad,0,1,0,1,3,1,3,FALSE,0,0,1,1,309574,0
oneplus,3,22,Dehradun,1,1,0,1,3,1,0,TRUE,0,0,1,1,102285,0
oppo,4,22,Mirzapur,1,1,0,1,4,1,3,FALSE,0,0,1,1,342219,0
oppo,4,22,Bagalkot,1,1,0,1,4,1,3,FALSE,0,0,0,0,494977,0
samsung,4,22,Bangalore,1,1,0,1,4,1,3,FALSE,2,0,0,0,152502,0
apple,4,22,Bangalore,1,1,0,1,0,1,3,FALSE,0,0,0,1,332537,0
oppo,4,22,Pune,1,9,4,2,8,2,7,TRUE,0,0,1,0,255585,0
xiaomi,4,22,Bangalore,2,3,0,3,14,3,10,TRUE,0,0,1,1,323625,0
xiaomi,4,22,Darbhanga,0,4,1,2,4,1,3,TRUE,4,1,1,1,97891,0
samsung,4,22,Mandi,2,11,1,10,85,12,80,TRUE,2,0,1,1,30447,0
xiaomi,4,22,Hyderabad,1,1,0,1,4,1,3,TRUE,0,0,1,1,344563,0
xiaomi,4,22,Bangalore,1,5,0,4,16,1,3,TRUE,0,0,1,1,348749,0
xiaomi,4,22,Bijnor,6,4,1,3,19,3,10,FALSE,0,0,1,1,471387,0
xiaomi,4,22,Ahmedabad,1,1,0,1,4,1,3,TRUE,1,0,1,1,87524,0
xiaomi,4,22,Indore,0,3,0,1,4,1,3,TRUE,0,0,1,1,334128,0
xiaomi,4,22,Hyderabad,0,1,0,1,0,1,3,FALSE,0,0,1,1,144351,0
samsung,4,22,Vellore,0,2,1,1,4,1,3,FALSE,0,0,1,1,278608,0
infinix mobility limited,4,22,NCR,1,1,0,1,4,1,3,FALSE,0,0,1,0,80188,0
apple,4,22,Visakhapatnam,0,9,2,5,84,6,47,FALSE,0,0,1,1,198778,0
oneplus,4,22,Nagpur,2,5,0,5,24,4,7,FALSE,6,1,1,0,105959,0
huawei,4,22,NCR,1,7,0,6,55,4,13,TRUE,0,0,1,1,93089,0
oneplus,5,22,East Godavari,0,4,0,3,33,4,23,TRUE,1,0,0,1,17598,0
oneplus,5,22,Kanchipuram,1,1,0,1,5,2,3,TRUE,0,0,1,1,439546,0
oneplus,5,22,,2,14,3,4,187,4,180,FALSE,2,3,1,1,205112,0
vivo,5,22,Secunderabad,1,4,0,2,20,2,7,FALSE,0,0,1,1,378816,0
apple,5,22,Jaipur,1,1,0,1,5,1,3,FALSE,1,0,1,1,403667,0
asus,5,22,Rajkot,1,1,0,1,5,1,3,FALSE,0,0,1,1,127027,0
apple,5,22,Agra,1,1,0,1,5,1,3,FALSE,0,0,1,1,79008,0
vivo,5,22,Morena,1,4,0,1,5,1,3,FALSE,0,1,1,1,404056,0
xiaomi,5,22,Pune,1,1,0,1,5,1,3,FALSE,0,1,1,1,174878,0
motorola,5,22,Hyderabad,1,5,1,2,14,1,3,TRUE,1,0,1,0,362782,0
xiaomi,5,22,Mumbai,1,7,2,3,23,3,10,FALSE,0,0,0,1,301857,0
xiaomi,5,22,NCR,1,1,0,1,5,1,0,TRUE,0,0,1,1,489549,0
samsung,5,22,Hyderabad,1,1,0,1,5,0,0,FALSE,0,0,0,0,307847,0
xiaomi,6,22,,0,2,1,1,0,,0,TRUE,0,0,1,1,44390,0
samsung,6,22,Bangalore,1,5,2,1,6,1,3,FALSE,0,0,1,1,486918,0
motorola,6,22,Mumbai,1,2,0,1,6,0,0,FALSE,0,0,0,1,43,0
realme,6,22,Jabalpur,0,1,0,1,6,1,3,FALSE,1,1,1,1,29188,0
vivo,6,22,Balaghat,0,6,2,2,22,2,3,FALSE,0,1,1,1,499263,0
samsung,6,22,NCR,1,3,0,2,63,1,17,TRUE,1,0,1,0,182082,0
xiaomi,6,22,NCR,1,1,0,1,6,,0,TRUE,0,1,1,1,407714,0
oneplus,6,22,Jaipur,0,1,0,1,6,1,3,FALSE,1,1,1,1,145912,0
